Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
90730,B00325L5WM,AYB4ELCS5AM8P,"John B. Goode ""JBG""",2,2,5,1277337600,Excellent!,"This is a very interesting type of snack. I can't really think of any ""American"" counterpart that most people would be familiar with. I was introduced to it by a nephew of mine who loves snacks from Asian markets. This is a Korean chocolate type of snack.<br /><br />It's a sponge sandwich with a cream filling all covered in a layer of chocolate. When you bite into it, it's the texture that you enjoy first, your teeth break into the thin chocolate skin then sinks into the sponge and cream. Then you masticate and mix it all up in your mouth. The taste is great too, it's a creamy, chocolately, sponge cakey taste. Most important, it's not too sweet, like many creamy chocolately snacks.<br /><br />It's hard to review tastes to people because it's so subjective. All I can say is that it manages to mix up those 3 ingredients (cream, chocolate, sponge) up very well and you should give it a try if you like these kind of things. Oh, and there's an imitation brand that looks very much like this (down to the size and color of the box) but tastes horrible! Make sure it's Orion brand.",positive
197215,B007FK3HHG,A25KVM6GJBLISZ,John F. Wright,0,0,4,1351036800,"Excellent Taste, Moderate Potency",The taste of Aloe Gloe is excellent.  There is however a little bit of stevia aftertaste (not too bad).<br /><br />Like many expensive waters the amount of the healthy ingredients isn't much.  The bottle indicates 300 mg of Aloe.  I'm assuming that is for the entire bottle not.  This is actually a reasonable dosage but perhaps a bit on the low side depending on how much benefit you expect to obtain (and who's opinion on dosage you listen to).<br /><br />This is a good low calorie drink (only 35 calories for the entire bottle) and an entire bottle is only 8 grams of sugar.<br /><br />All in all this seems like a good product but due to the cost I doubt I'll drink much. I'd rather buy coconut water.,positive
174178,B001FOPQL8,AYZH1V72QAIZG,"A. Redmer ""SafeatHome""",2,2,2,1269388800,Just not good,"So the reason I gave this product 2 stars and not one is because it is fair trade and organic however, I was incredibly disappointed in this honey in general - I enjoy crystallized honey, but the flavor on this is just off somehow.  It *could* be the plastic.  When the package arrived the plastic smell was incredibly strong, took several hours to dissipate and even days later the containers still smelled bad.  I ended up ordering a different brand, Y.S. Organic Bee Farms, and there is just no comparison in flavor and texture - I will not order the Wholesome brand again.  Incidentally, when the new honey arrived, I still had one jar of the Wholesome left, which I put in the garbage - I didn't want anyone else thinking this is what honey should taste/smell like.",negative
108053,B007TJGY46,A3U9QS8DG7S7JP,"soccer9 ""soccer9""",37,44,1,1264118400,Ugh....never had grounds in my coffee until I bought this brand,"I have had a keurig for over 4 years.  Never have I had grounds in my coffee until I bought a fifty pack of Jet fuel.  As I work my way through the box, I am throwing out about every third cup.  I ""believe"" the problem is a thinner than usual foil top, a larger hole is created, during the punch,  and the water is not regulated at the same percentage.  I called to talk to ""the coffee people"", 2x - never got a human, left my phone number both times, and have never gotten a call back in since the orginal call 10 days ago.  I am done with jet fuel and coffee people, Timothy's  - you have my k-cup money!",negative
77296,B000VK339Y,A34JS3CSLGZ5T4,Dawn,0,0,5,1290816000,Great food for our older dogs! They Love It!,We have a toothless older small dog and this is perfect for him to eat since he licks his food and this is healthy for him too and cheaper than the canned foods at the vets and other places! So hard to find soft/canned food that our dogs like and our other dog has upset stomack troubles and with this she doesn't get sick if she eats late in the day and loves it. Our dogs are so picky too. This is great!,positive
511449,B000MVGVY6,A1R6SF7LI4L5RY,TJay41,0,1,1,1333324800,TJay41,"The product was shipped in good time, but I was very dissappointed with the tea, it reminded me of Lipton Tea<br />with the same affects, I would not order this tea ever again.",negative
567605,B005K4Q68Q,AGLWD7FVS8E1L,"BasicTek ""Tim""",0,0,5,1345507200,Best Keurig Hot Chocolate so far,"I brew the 8 oz cups, 10 and 12 makes it too thin. It's good at that point but adding some creamer, whipped cream, and or cinamin always improves it.",positive
306006,B0058CGLH6,A14OFTR1T8XYMQ,mike,3,3,1,1327881600,pepper pot soup,"I ordered a case of pepper pot soup since Campbell's was discontinued.I was hoping it was similar since<br /> I was a weekly purchased. To my dismay I was not satisfied with your product, it was not spicy and lacked flavor resulting in my cancelling the monthly purchase plan. If you can copy a version of Campbell's with tripe I would be a weekly buyer.",negative
92460,B001ULIGQS,A2KJZGB97ZWIS,J.,1,2,1,1280707200,no crust,whats the best part of a pot pie??? the crust you will find no crust in this soup,negative
70739,B001EQ5ACC,A6KL17KKN0A5L,K. Harper,0,0,5,1307491200,I'm so delighted!,"After visited the UK to taste this salad cream, I was disappointed to find out Amazon did not have it available but from the other sellers at very high price. I kept checking and found today that it became available for Amazon subscription! This salad cream remind me of salad dressing that I tasted when I was a child, a bit sweet and creamy. This makes an ordinary salad extraordinary! It makes me look forward to eat more vegetables!",positive
243760,B005AP4E48,A2VD7NGNH1KPDZ,Big Daddy,0,0,5,1339977600,Very good service,"Very good service & as for the product, well it goes with out saying my kids love it. One of the best things is its low fat (3%) content. I have three & they would eat a 2 lb. bag a day if they could get it.<br />I would recommend it to my friends.<br /><a href=""http://www.amazon.com/gp/product/B005AP4E48"">Cadet 2lb Sweet Potato Chicken Wraps #1417</a>",positive
75247,B0026RQTGE,A1R2P31TRJDBNA,franushk,1,1,5,1325894400,Great Deal,"My dogs go crazy for these! It really does help w their bad breath, and it keeps them busy for a little bit.",positive
267163,B002OFU7MK,AEG3OFU1ALMIF,"J. Devries ""jgdv""",2,2,1,1312675200,Stale,"I am an avid consumer of Jack Links Beef Steak Nuggets.  This batch is stale, dry and almost tasteless.  I can purchase these in even remote gas stations and they taste juicy and wonderful. I am too lazy to return them but will never buy them over the internet again.",negative
476882,B008BY7NSE,ACYMT1PL5FO9C,Reverie,2,2,4,1330128000,Low in fat but it was good fat,"PB2 is low in fat and calories (2 tablespoons of PB powder = 45 calories, 1.5 grams of fat).<br /><br />It's fabulous in my banana & PB smoothie (banana, milk, honey, PB2).  It tastes soooooo good, and because it's low in fat and calories, I can have this as a snack without feeling too bad.  I also mix this with chocolate soy milk for a quick drink.<br /><br />I don't like it as much in a sandwich, but it satiates that craving.  It was a great thing to try, but I probably wouldn't purchase this again only because something about removing healthy fats kinda gives me pause for thought.<br /><br />As a not-so-healthy option, it works great in flavoring buttercream frosting and dusting truffles for extra peanut flavor.  :)",positive
94682,B0017WFX6G,A11ENPMP5RF3IK,G. Adkins,1,1,5,1336348800,Great for descaling senseo machine,"We purchased for descaling senseo machine.  Using about 3.75 TBS per quart per instructions.  The instructions suggest using 50g or 2oz, but I didn't have a scale to measure, so I had to dump the entire container and then count the TBS, that let me to 3.75 per 2 oz.  :-)",positive
422760,B001BM4NAE,AUAYHALOQLCQJ,"H. Gaitten ""Natural Mama""",1,1,4,1281744000,"Great chips, but...","I really like these chips. We go through a lot of corn chips in this house and it is important to me that our corn chips are organic as I refuse to eat GMO corn. They have a great flavor and the perfect amount of salt. My only complaint is that this last case we recieved, the chips are so fragile! They are breaking really easily, they are not holding up to any amount of dipping, which is a bummer. I'll still buy these chips, I'm just not as pleased with them as I have been in the past. Perhaps it was just an odd batch, as they haven't always been this way.<br /><br />We have bought several flavors of Garden of Eatin chips and this brand is a winner, overall. Definitely our favorite corn chip brand!",positive
483953,B003XDH6M6,AEUY5C51JAWWH,Scout Leader,0,0,5,1314057600,Really good!,"I was a bit skeptical...pomegranite licorice? Well let me tell you, this stuff is the bomb! Not too sweet, not too tart with true pomegranite flavor and the perfect consistency and chew. This package did not last long at our house. After this package was devoured, there were lots of requests for ""more""!",positive
151507,B001EQ5O4G,A2XZLGEAGNA185,Gayji,0,0,5,1320883200,Amazing full body Coffee taste,"I love this French Roast so much. Their smell is excellent and the body of coffee taste is amazing full body.<br />The after taste is great as well. With this price and the outcome, I vote 5 stars.",positive
19736,B0030VBRIU,A2PJJX0JTAIJCT,S. Denman,5,5,2,1330387200,"Used to be great, baby doesn't like it now.","We just got a new shipment in, and it is not the same Chick Chick our son has come to know and love.  This new stuff resembles the texture of their ""Gobble Gobble"" food, which our son absolutely hates.  I'm sure this stuff is great, but if you aren't sure your kid will like it, don't spend money on 16 of them up front.<br /><br />Be aware that you can't return this item.",negative
545216,B000EHOZRI,A62RYZ5ITQREH,"Victor Javier Sarmiento ""Vic""",0,6,1,1317945600,it sucked!!!,"It sucked, cause I never got it, until this day I never heard from the sender, the good think was that I got my money back.",negative
